"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"20","Correlation_glcm_MYO_ES","heart_texture_Correlation_glcm_MYO_ES","ie",":=","a*b","ie",-0.00154264578449368,0.000546476380940009,-2.82289562421734,0.00475920628431692,-0.00261371980953789,-0.000471571759449471,1,98,"#8DA0CB","Local Uniformity",FALSE
"21","DependenceEntropy_gldm_MYO_ED","heart_texture_DependenceEntropy_gldm_MYO_ED","ie",":=","a*b","ie",-0.000911809714623608,0.000460399803744547,-1.98047372567849,0.0476503228477931,-0.00181417674845223,-9.44268079498638e-06,1,189,"#FFD92F","Global Intensity",FALSE
"22","DependenceEntropy_gldm_MYO_ES","heart_texture_DependenceEntropy_gldm_MYO_ES","ie",":=","a*b","ie",-0.00502395684973887,0.00117533751015038,-4.27448014408736,1.91583776953941e-05,-0.00732757603931259,-0.00272033766016515,0.0203845138678993,96,"#8DA0CB","Local Uniformity",TRUE
"23","DependenceNonUniformity_gldm_MYO_ED","heart_texture_DependenceNonUniformity_gldm_MYO_ED","ie",":=","a*b","ie",0.00259503926733531,0.000717757507931433,3.61548188442386,0.00029978943982556,0.00118826040215648,0.00400181813251414,0.177475348376731,1,"#66C2A5","Size",FALSE
"24","DependenceNonUniformity_gldm_MYO_ES","heart_texture_DependenceNonUniformity_gldm_MYO_ES","ie",":=","a*b","ie",0.0127035528847432,0.00192299185873301,6.60613971247551,3.94471122433515e-11,0.00893455809906278,0.0164725476704236,5.73955483140764e-08,64,"#8DA0CB","Local Uniformity",TRUE
"25","DependenceNonUniformityNormalized_gldm_MYO_ED","heart_texture_DependenceNonUniformityNormalized_gldm_MYO_ED","ie",":=","a*b","ie",0.0116095319214709,0.00183151242197194,6.33876777585338,2.31610064460597e-10,0.00801983353716816,0.0151992303057736,3.32360442500956e-07,150,"#A6D854","Global Variance",TRUE
"26","DependenceNonUniformityNormalized_gldm_MYO_ES","heart_texture_DependenceNonUniformityNormalized_gldm_MYO_ES","ie",":=","a*b","ie",0.00432258072911207,0.00094445154757972,4.5768157616865,4.72106893045776e-06,0.0024714897107127,0.00617367174751144,0.00538673964965231,177,"#A6D854","Global Variance",TRUE
"27","DependenceVariance_gldm_MYO_ED","heart_texture_DependenceVariance_gldm_MYO_ED","ie",":=","a*b","ie",0.00801246959416752,0.00150009619664532,5.34130385243684,9.22804292979862e-08,0.00507233507539717,0.0109526041129379,0.000122732970966322,72,"#8DA0CB","Local Uniformity",TRUE
"28","DependenceVariance_gldm_MYO_ES","heart_texture_DependenceVariance_gldm_MYO_ES","ie",":=","a*b","ie",0.0031441315187461,0.000825686151933868,3.8079014785244,0.000140151085474383,0.00152581639842225,0.00476244663906995,0.0885754860198098,70,"#8DA0CB","Local Uniformity",FALSE
"29","DifferenceAverage_glcm_MYO_ED","heart_texture_DifferenceAverage_glcm_MYO_ED","ie",":=","a*b","ie",0.00846689440677412,0.00321217451115201,2.63587621948272,0.00839203382275322,0.00217114805285862,0.0147626407606896,1,169,"#A6D854","Global Variance",FALSE
"30","DifferenceAverage_glcm_MYO_ES","heart_texture_DifferenceAverage_glcm_MYO_ES","ie",":=","a*b","ie",0.0040410710882642,0.00180309766433143,2.24118258716873,0.025014250299964,0.000507064605566311,0.00757507757096208,1,183,"#A6D854","Global Variance",FALSE
"31","DifferenceEntropy_glcm_MYO_ED","heart_texture_DifferenceEntropy_glcm_MYO_ED","ie",":=","a*b","ie",0.00372351097017199,0.0036924390524514,1.00841501167094,0.313255269252243,-0.00351353658774195,0.0109605585280859,1,168,"#A6D854","Global Variance",FALSE
"32","DifferenceEntropy_glcm_MYO_ES","heart_texture_DifferenceEntropy_glcm_MYO_ES","ie",":=","a*b","ie",0.0025720294585555,0.00235438920621686,1.09244021836489,0.274639653487087,-0.0020424885912194,0.0071865475083304,1,184,"#A6D854","Global Variance",FALSE
"33","DifferenceVariance_glcm_MYO_ED","heart_texture_DifferenceVariance_glcm_MYO_ED","ie",":=","a*b","ie",-0.00165624257057127,0.00324954187129411,-0.5096849451925,0.610272201805694,-0.00802522760456262,0.00471274246342007,1,167,"#A6D854","Global Variance",FALSE
"34","DifferenceVariance_glcm_MYO_ES","heart_texture_DifferenceVariance_glcm_MYO_ES","ie",":=","a*b","ie",-0.00077980308917433,0.00228358275608402,-0.341482298855491,0.732740528373854,-0.00525554304681572,0.00369593686846706,1,161,"#A6D854","Global Variance",FALSE
"35","Elongation_LV_ED","heart_shape_Elongation_LV_ED","ie",":=","a*b","ie",0.000572327651267062,0.000370813985403213,1.54343599161916,0.1227250266622,-0.000154454405086998,0.00129910970762112,1,146,"#E78AC3","Shape",FALSE
"36","Elongation_LV_ES","heart_shape_Elongation_LV_ES","ie",":=","a*b","ie",-3.56665984312522e-05,0.000243770964856268,-0.146311922144961,0.883675154629413,-0.000513448910026117,0.000442115713163612,1,147,"#E78AC3","Shape",FALSE
"37","Elongation_RV_ED","heart_shape_Elongation_RV_ED","ie",":=","a*b","ie",0.000316612921965975,0.000279117840248721,1.13433423561834,0.256654373614645,-0.000230447992364123,0.000863673836296072,1,134,"#E78AC3","Shape",FALSE
"38","Elongation_RV_ES","heart_shape_Elongation_RV_ES","ie",":=","a*b","ie",0.000606833813676128,0.000509131593643684,1.19189973918771,0.233300560473835,-0.000391045773256975,0.00160471340060923,1,135,"#E78AC3","Shape",FALSE
