"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"37","Elongation_RV_ED","heart_shape_Elongation_RV_ED","de",":=","c","de",-0.0426840658551978,0.0105790585140239,-4.03476980476236,5.46558544265441e-05,-0.0634186395330264,-0.0219494921773691,0.000277624289743233,134,"#E78AC3","Shape",TRUE
"38","Elongation_RV_ES","heart_shape_Elongation_RV_ES","de",":=","c","de",-0.040678564315648,0.0105872519840289,-3.84222122766252,0.000121925861717553,-0.0614291968995949,-0.0199279317317011,0.000349817310907764,135,"#E78AC3","Shape",TRUE
"39","Energy_MYO_ED","heart_intensity_Energy_MYO_ED","de",":=","c","de",-0.0119256590290573,0.0118676419610161,-1.00488867697827,0.314950457316848,-0.0351858098540651,0.0113344917959506,0.323596156145153,187,"#FFD92F","Global Intensity",FALSE
"40","Energy_MYO_ES","heart_intensity_Energy_MYO_ES","de",":=","c","de",-0.00255462685648068,0.0119690134611504,-0.213436710115886,0.830986349581853,-0.0260134621708105,0.0209042084578491,0.837378552270944,186,"#FFD92F","Global Intensity",FALSE
"41","Entropy_MYO_ED","heart_intensity_Entropy_MYO_ED","de",":=","c","de",-0.0401455506315552,0.0106512118539779,-3.7691063873227,0.000163833050319528,-0.061021542257058,-0.0192695590060525,0.000393800542969876,175,"#A6D854","Global Variance",TRUE
"42","Entropy_MYO_ES","heart_intensity_Entropy_MYO_ES","de",":=","c","de",-0.039063123113027,0.010756139911367,-3.63170462962696,0.00028155527219953,-0.0601447699519802,-0.0179814762740738,0.0005948990428732,227,"#FFD92F","Global Intensity",TRUE
"43","Flatness_LV_ED","heart_shape_Flatness_LV_ED","de",":=","c","de",-0.0427392191569411,0.0105829745650031,-4.03848831861277,5.37967718812205e-05,-0.0634814681536506,-0.0219969701602316,0.000277624289743233,129,"#E78AC3","Shape",TRUE
"44","Flatness_LV_ES","heart_shape_Flatness_LV_ES","de",":=","c","de",-0.0430045100777511,0.0105821996888432,-4.06385357886326,4.82691120493595e-05,-0.0637452403450948,-0.0222637798104075,0.000277624289743233,145,"#E78AC3","Shape",TRUE
"45","Flatness_RV_ED","heart_shape_Flatness_RV_ED","de",":=","c","de",-0.0398529232075286,0.0107068186661273,-3.72220025857069,0.00019749428774074,-0.0608379021821393,-0.0188679442329179,0.000449943507722383,140,"#E78AC3","Shape",TRUE
"46","Flatness_RV_ES","heart_shape_Flatness_RV_ES","de",":=","c","de",-0.0426855849792646,0.0105802221229637,-4.03446964375335,5.47257641574372e-05,-0.0634224392887073,-0.0219487306698219,0.000277624289743233,122,"#E78AC3","Shape",TRUE
"47","GrayLevelNonUniformity_gldm_MYO_ED","heart_texture_GrayLevelNonUniformity_gldm_MYO_ED","de",":=","c","de",-0.039672861239736,0.0106909613481474,-3.71087874586794,0.000206541024490248,-0.0606267604422147,-0.0187189620372572,0.000462510670226025,66,"#8DA0CB","Local Uniformity",TRUE
