"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"168","RunEntropy_glrlm_MYO_ES","heart_texture_RunEntropy_glrlm_MYO_ES","ie",":=","a*b","ie",-0.0155533778753127,0.00268231498339769,-5.79849047243933,6.69145050480324e-09,-0.0208106186379644,-0.0102961371126611,1.00371757572049e-07,97,"#8DA0CB","Local Uniformity",TRUE
"169","RunLengthNonUniformity_glrlm_MYO_ED","heart_texture_RunLengthNonUniformity_glrlm_MYO_ED","ie",":=","a*b","ie",-0.00275391405776135,0.00215972786445383,-1.27512086271933,0.202266466108856,-0.00698690288849846,0.00147907477297575,0.281846715069717,3,"#66C2A5","Size",FALSE
"170","RunLengthNonUniformity_glrlm_MYO_ES","heart_texture_RunLengthNonUniformity_glrlm_MYO_ES","ie",":=","a*b","ie",0.00117393980152645,0.00126813855985342,0.925718875437512,0.35459209593198,-0.00131156610319274,0.00365944570624564,0.442751185147985,2,"#66C2A5","Size",FALSE
"171","RunLengthNonUniformityNormalized_glrlm_MYO_ED","heart_texture_RunLengthNonUniformityNormalized_glrlm_MYO_ED","ie",":=","a*b","ie",-0.000110065593191204,0.000164732355841104,-0.668147994540732,0.50403912813284,-0.000432935077728203,0.000212803891345796,0.57896386339583,155,"#A6D854","Global Variance",FALSE
"172","RunLengthNonUniformityNormalized_glrlm_MYO_ES","heart_texture_RunLengthNonUniformityNormalized_glrlm_MYO_ES","ie",":=","a*b","ie",-0.000394698057808324,0.000339905187531537,-1.16120045320492,0.245560390513588,-0.00106089998352847,0.000271503867911822,0.333073933941303,180,"#A6D854","Global Variance",FALSE
"173","RunPercentage_glrlm_MYO_ED","heart_texture_RunPercentage_glrlm_MYO_ED","ie",":=","a*b","ie",-0.000318395426549653,0.000246528176253613,-1.29151738916085,0.196524329260245,-0.000801581773181078,0.000164790920081771,0.276871292604212,154,"#A6D854","Global Variance",FALSE
"174","RunPercentage_glrlm_MYO_ES","heart_texture_RunPercentage_glrlm_MYO_ES","ie",":=","a*b","ie",-0.000237927451723034,0.00027888561057983,-0.853136349445783,0.393583695830207,-0.000784533204265963,0.000308678300819895,0.480209772424415,179,"#A6D854","Global Variance",FALSE
"175","RunVariance_glrlm_MYO_ED","heart_texture_RunVariance_glrlm_MYO_ED","ie",":=","a*b","ie",-6.72353351537106e-05,0,NA,NA,-6.72353351537106e-05,-6.72353351537106e-05,NA,77,"#8DA0CB","Local Uniformity",FALSE
"176","RunVariance_glrlm_MYO_ES","heart_texture_RunVariance_glrlm_MYO_ES","ie",":=","a*b","ie",-0.000174226117053083,0.000223894974579269,-0.778160016232964,0.436474685063958,-0.000613052203547961,0.000264599969441795,0.525004927789195,74,"#8DA0CB","Local Uniformity",FALSE
"177","ShortRunEmphasis_glrlm_MYO_ED","heart_texture_ShortRunEmphasis_glrlm_MYO_ED","ie",":=","a*b","ie",8.21292868687758e-06,0,NA,NA,8.21292868687758e-06,8.21292868687758e-06,NA,156,"#A6D854","Global Variance",FALSE
"178","ShortRunEmphasis_glrlm_MYO_ES","heart_texture_ShortRunEmphasis_glrlm_MYO_ES","ie",":=","a*b","ie",-0.00036629574497492,0.000293313799560789,-1.24881865607215,0.211731408791296,-0.000941180228282667,0.000208588738332827,0.293432115444459,181,"#A6D854","Global Variance",FALSE
"179","ShortRunHighGrayLevelEmphasis_glrlm_MYO_ED","heart_texture_ShortRunHighGrayLevelEmphasis_glrlm_MYO_ED","ie",":=","a*b","ie",-0.0177487655824321,0.00428759714980277,-4.13955998250642,3.47972610998948e-05,-0.0261523015762621,-0.00934522958860211,0.000128598573630046,210,"#FFD92F","Global Intensity",TRUE
"180","ShortRunHighGrayLevelEmphasis_glrlm_MYO_ES","heart_texture_ShortRunHighGrayLevelEmphasis_glrlm_MYO_ES","ie",":=","a*b","ie",-0.0164217444667053,0.00443313295689069,-3.70432031396215,0.000211958289994874,-0.0251105254008886,-0.00773296353252196,0.000651197156008346,230,"#FFD92F","Global Intensity",TRUE
"181","ShortRunLowGrayLevelEmphasis_glrlm_MYO_ED","heart_texture_ShortRunLowGrayLevelEmphasis_glrlm_MYO_ED","ie",":=","a*b","ie",-0.0165052549625327,0.0047087777545622,-3.50521001899936,0.000456247219402073,-0.025734289772678,-0.00727622015238743,0.0013528260575294,48,"#FC8D62","Local Dimness",TRUE
"182","ShortRunLowGrayLevelEmphasis_glrlm_MYO_ES","heart_texture_ShortRunLowGrayLevelEmphasis_glrlm_MYO_ES","ie",":=","a*b","ie",-0.0167141096163446,0.00448021026782505,-3.73065294197867,0.000190984162862007,-0.0254951603844482,-0.00793305884824093,0.000593914164997704,53,"#FC8D62","Local Dimness",TRUE
"183","SizeZoneNonUniformity_glszm_MYO_ED","heart_texture_SizeZoneNonUniformity_glszm_MYO_ED","ie",":=","a*b","ie",-9.62218522608986e-05,0.000135308075460098,-0.711131630050226,0.47700267109469,-0.000361420806980119,0.000168977102458322,0.552889459677936,4,"#66C2A5","Size",FALSE
"184","SizeZoneNonUniformity_glszm_MYO_ES","heart_texture_SizeZoneNonUniformity_glszm_MYO_ES","ie",":=","a*b","ie",-0.000315317935631253,0.000343549500623857,-0.91782387999011,0.358711078122003,-0.000988662583760734,0.000358026712498227,0.442751185147985,43,"#66C2A5","Size",FALSE
"185","SizeZoneNonUniformityNormalized_glszm_MYO_ED","heart_texture_SizeZoneNonUniformityNormalized_glszm_MYO_ED","ie",":=","a*b","ie",-0.0105449136765014,0.00192151678033279,-5.48780722834755,4.06953817311262e-08,-0.014311017361643,-0.00677880999135978,3.99127782362968e-07,138,"#E78AC3","Shape",TRUE
