"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant"
"63","brain_latent_gMD","de",":=","c","de",-0.0351106425080728,0.00112035060197768,-0.0562299662659591,-0.0139913187501864,0.00276377136939764,TRUE
"64","brain_latent_gMD","ie",":=","a*b","ie",-0.00186332235170995,0.00234862468968955,-0.0030637874667077,-0.00066285723671219,0.00375779950350328,TRUE
"65","brain_latent_gMD","te",":=","c+a*b","te",-0.0369739648597827,0.000597503455002091,-0.0580846609525945,-0.015863268766971,0.000597503455002091,TRUE
"66","brain_latent_gMD","pm",":=","100*(a*b)/(c+a*b)","pm",5.03955244934177,0.021382366321798,0.747228408947765,9.33187648973577,0.021382366321798,TRUE
"67","brain_latent_gFA","brain_latent_gFA","~","cardio_latent_gvrf","a",-0.0414924241454857,9.41809280714523e-05,-0.062317335877375,-0.0206675124135963,9.41809280714523e-05,TRUE
"70","brain_latent_gFA","cog_latent_g","~","cardio_latent_gvrf","c",-0.0350022680952968,0.00115018264864952,-0.0561047427434027,-0.0138997934471908,0.00115018264864952,TRUE
"71","brain_latent_gFA","cog_latent_g","~","brain_latent_gFA","b",0.0475199036626818,2.8139639818292e-07,0.0293839250573484,0.0656558822680152,2.8139639818292e-07,TRUE
"74","brain_latent_gFA","de",":=","c","de",-0.0350022680952968,0.00115018264864952,-0.0561047427434027,-0.0138997934471908,0.00276377136939764,TRUE
"75","brain_latent_gFA","ie",":=","a*b","ie",-0.00197171599812461,0.00188693234432491,-0.00321532790465131,-0.000728104091597911,0.00335454638991095,TRUE
"76","brain_latent_gFA","te",":=","c+a*b","te",-0.0369739840934214,0.000597499497154486,-0.0580846801223313,-0.0158632880645115,0.000597499497154486,TRUE
"77","brain_latent_gFA","pm",":=","100*(a*b)/(c+a*b)","pm",5.33271176063341,0.0189642245095605,0.877944939557767,9.78747858170906,0.0189642245095605,TRUE
"78","brain_latent_pc1","brain_latent_pc1","~","cardio_latent_gvrf","a",-0.0489534052470899,1.68948963530369e-06,-0.0689949197592706,-0.0289118907349092,1.68948963530369e-06,TRUE
"81","brain_latent_pc1","cog_latent_g","~","cardio_latent_gvrf","c",-0.0344292321643073,0.00138851255944838,-0.05553634998029,-0.0133221143483247,0.00138851255944838,TRUE
"82","brain_latent_pc1","cog_latent_g","~","brain_latent_pc1","b",0.0519828826576547,6.32038363868048e-08,0.033148474334538,0.0708172909807715,6.32038363868048e-08,TRUE
"85","brain_latent_pc1","de",":=","c","de",-0.0344292321643073,0.00138851255944838,-0.05553634998029,-0.0133221143483247,0.00276377136939764,TRUE
"86","brain_latent_pc1","ie",":=","a*b","ie",-0.00254473912065209,0.000338717238757891,-0.00393647110828966,-0.00115300713301453,0.000774210831446607,TRUE
"87","brain_latent_pc1","te",":=","c+a*b","te",-0.0369739712849594,0.000597502122893001,-0.058084667328655,-0.0158632752412638,0.000597502122893001,TRUE
"88","brain_latent_pc1","pm",":=","100*(a*b)/(c+a*b)","pm",6.88251500235048,0.0115966225805262,1.53842537018402,12.2266046345169,0.0115966225805262,TRUE
"89","brain_latent_pc2","brain_latent_pc2","~","cardio_latent_gvrf","a",0.0274130283999728,0.0105679850089961,0.00639796654677874,0.0484280902531669,0.0105679850089961,TRUE
"92","brain_latent_pc2","cog_latent_g","~","cardio_latent_gvrf","c",-0.0381544145062342,0.000392930471488473,-0.0592505419359612,-0.0170582870765072,0.000392930471488473,TRUE
"93","brain_latent_pc2","cog_latent_g","~","brain_latent_pc2","b",0.0430614157940388,2.70287242720713e-06,0.0250743551728808,0.0610484764151968,2.70287242720713e-06,TRUE
"96","brain_latent_pc2","de",":=","c","de",-0.0381544145062342,0.000392930471488473,-0.0592505419359612,-0.0170582870765072,0.00209562918127186,TRUE
"97","brain_latent_pc2","ie",":=","a*b","ie",0.00118044381410502,0.0247969666029915,0.000149668712792056,0.00221121891541799,0.033062622137322,TRUE
"98","brain_latent_pc2","te",":=","c+a*b","te",-0.0369739706921292,0.000597502247842163,-0.0580846667460494,-0.015863274638209,0.000597502247842163,TRUE
"99","brain_latent_pc2","pm",":=","100*(a*b)/(c+a*b)","pm",-3.1926346886955,0.0648495961075393,-6.58182979255419,0.196560415163187,0.0648495961075393,FALSE
"100","brain_latent_pc3","brain_latent_pc3","~","cardio_latent_gvrf","a",-0.0370436758172898,0.000119577163201878,-0.0559166762575826,-0.0181706753769971,0.000119577163201878,TRUE
"103","brain_latent_pc3","cog_latent_g","~","cardio_latent_gvrf","c",-0.0323101147617018,0.00255668705964252,-0.0533031872246903,-0.0113170422987133,0.00255668705964252,TRUE
"104","brain_latent_pc3","cog_latent_g","~","brain_latent_pc3","b",0.125900921611709,0,0.106091170165439,0.145710673057979,0,TRUE
"107","brain_latent_pc3","de",":=","c","de",-0.0323101147617018,0.00255668705964252,-0.0533031872246903,-0.0113170422987133,0.00409069929542802,TRUE
"108","brain_latent_pc3","ie",":=","a*b","ie",-0.00466383292528218,0.000238012142445232,-0.00715128297141268,-0.00217638287915168,0.000634699046520618,TRUE
"109","brain_latent_pc3","te",":=","c+a*b","te",-0.036973947686984,0.000597506979996831,-0.0580846438122938,-0.0158632515616742,0.000597506979996831,TRUE
"110","brain_latent_pc3","pm",":=","100*(a*b)/(c+a*b)","pm",12.6138354626493,0.00798213224652322,3.29446221109737,21.9332087142012,0.00798213224652322,TRUE
"111","heart_latent_cc1","heart_latent_cc1","~","cardio_latent_gvrf","a",-0.256711725097957,0,-0.274123043104054,-0.239300407091859,0,TRUE
"114","heart_latent_cc1","cog_latent_g","~","cardio_latent_gvrf","c",-0.0420946525104202,0.000152434234665266,-0.063880361584142,-0.0203089434366983,0.000152434234665266,TRUE
"115","heart_latent_cc1","cog_latent_g","~","heart_latent_cc1","b",-0.0199472648971062,0.0635412244412763,-0.0410188561720561,0.00112432637784375,0.0635412244412763,FALSE
"118","heart_latent_cc1","de",":=","c","de",-0.0420946525104202,0.000152434234665266,-0.063880361584142,-0.0203089434366983,0.00121947387732213,TRUE
"119","heart_latent_cc1","ie",":=","a*b","ie",0.00512069678272203,0.0641057625391286,-0.000300144180127609,0.0105415377455717,0.073263728616147,FALSE
"120","heart_latent_cc1","te",":=","c+a*b","te",-0.0369739557276981,0.000597505323289615,-0.0580846518204382,-0.0158632596349581,0.000597505323289615,TRUE
"121","heart_latent_cc1","pm",":=","100*(a*b)/(c+a*b)","pm",-13.8494696657139,0.103469337493553,-30.5202887923201,2.82134946089233,0.103469337493553,FALSE
