"","rhs","est.std"
"1","cardio_hypertension",0.297004933105865
"2","cardio_pack_years",0.179491582540782
"3","cardio_sbp",0.365185834135275
"4","cardio_dbp",0.399179150993001
"5","cardio_diabetes",0.212808744479224
"6","cardio_hyperchol",0.233685531675824
"7","cardio_bmi",0.623675005760582
"8","cardio_whr",0.742521358307454
"9","cfi",0.976647367386153
"10","tli",0.945510523901024
"11","rmsea",0.0535429324934225
"12","srmr",0.0291780903198236
