"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","independent","dependent","pvalue_adj","significant"
"500","brain_latent_grey","pm",":=","(a*b)/(c+a*b)","pm",-0.0309811720421814,0.172002528694746,-0.0754401647055133,0.0134778206211506,"cardio_sbp","cog_rt",0.212136452056853,FALSE
"501","brain_latent_atrophy","brain_latent_atrophy","~","cardio_sbp","a",-0.00941802624330843,0.428659949499716,-0.0327399454273145,0.0139038929406976,"cardio_sbp","cog_rt",0.47868465185582,FALSE
"511","brain_latent_atrophy","cog_rt","~","cardio_sbp","c",-0.0398754412181931,0.00506323336585379,-0.0677580319653487,-0.0119928504710374,"cardio_sbp","cog_rt",0.0106041302567881,TRUE
"512","brain_latent_atrophy","cog_rt","~","brain_latent_atrophy","b",-0.0704215331929857,1.12038600619258e-10,-0.0918213978455224,-0.0490216685404489,"cardio_sbp","cog_rt",1.19579660276323e-09,TRUE
"522","brain_latent_atrophy","de",":=","c","de",-0.0398754412181931,0.00506323336585379,-0.0677580319653487,-0.0119928504710374,"cardio_sbp","cog_rt",0.0106041302567881,TRUE
"523","brain_latent_atrophy","ie",":=","a*b","ie",0.000663231847705555,0.432114786093323,-0.000991486863884224,0.00231795055929533,"cardio_sbp","cog_rt",0.479647412563588,FALSE
"524","brain_latent_atrophy","te",":=","c+a*b","te",-0.0392122093704875,0.00592992654991065,-0.0671427397544828,-0.0112816789864923,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"525","brain_latent_atrophy","pm",":=","(a*b)/(c+a*b)","pm",-0.0169139117217079,0.45688818669862,-0.0614724068799129,0.027644583436497,"cardio_sbp","cog_rt",0.506133619995477,FALSE
"526","brain_latent_gMD","brain_latent_gMD","~","cardio_sbp","a",0.0677006427041044,1.34288638009572e-06,0.0402471761529513,0.0951541092552576,"cardio_sbp","cog_rt",9.67924598640422e-06,TRUE
"536","brain_latent_gMD","cog_rt","~","cardio_sbp","c",-0.0426977480498491,0.0027231081518988,-0.0706174783763672,-0.0147780177233311,"cardio_sbp","cog_rt",0.00637689883672504,TRUE
"537","brain_latent_gMD","cog_rt","~","brain_latent_gMD","b",0.0514841561004207,2.82091670023021e-08,0.0333099122851761,0.0696583999156653,"cardio_sbp","cog_rt",2.37213449792086e-07,TRUE
"547","brain_latent_gMD","de",":=","c","de",-0.0426977480498491,0.0027231081518988,-0.0706174783763672,-0.0147780177233311,"cardio_sbp","cog_rt",0.00637689883672504,TRUE
"548","brain_latent_gMD","ie",":=","a*b","ie",0.00348551045707692,0.000268603908982534,0.00161070771860232,0.00536031319555152,"cardio_sbp","cog_rt",0.0010072646586845,TRUE
"549","brain_latent_gMD","te",":=","c+a*b","te",-0.0392122375927722,0.00592989073207639,-0.0671427679987845,-0.0112817071867599,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"550","brain_latent_gMD","pm",":=","(a*b)/(c+a*b)","pm",-0.0888883336185688,0.0311237644055296,-0.169713665792058,-0.00806300144507949,"cardio_sbp","cog_rt",0.0451438669016207,TRUE
"551","brain_latent_gFA","brain_latent_gFA","~","cardio_sbp","a",-0.0294403999778562,0.041357658872401,-0.0577267755156177,-0.00115402444009478,"cardio_sbp","cog_rt",0.0575275706119863,FALSE
"561","brain_latent_gFA","cog_rt","~","cardio_sbp","c",-0.0402599036245837,0.00470512510678289,-0.0681765310426243,-0.012343276206543,"cardio_sbp","cog_rt",0.010005151089136,TRUE
"562","brain_latent_gFA","cog_rt","~","brain_latent_gFA","b",-0.0355854491223666,7.96155080473593e-05,-0.0532626090787325,-0.0179082891660007,"cardio_sbp","cog_rt",0.0003249015220302,TRUE
"572","brain_latent_gFA","de",":=","c","de",-0.0402599036245837,0.00470512510678289,-0.0681765310426243,-0.012343276206543,"cardio_sbp","cog_rt",0.010005151089136,TRUE
"573","brain_latent_gFA","ie",":=","a*b","ie",0.00104764985555413,0.0700130802240506,-8.5657614485152e-05,0.0021809573255934,"cardio_sbp","cog_rt",0.0927380895569167,FALSE
"574","brain_latent_gFA","te",":=","c+a*b","te",-0.0392122537690296,0.0059298701419761,-0.0671427841538188,-0.0112817233842403,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"575","brain_latent_gFA","pm",":=","(a*b)/(c+a*b)","pm",-0.0267174098618523,0.135932451294107,-0.0618356364720789,0.0084008167483743,"cardio_sbp","cog_rt",0.172637323725926,FALSE
"576","brain_latent_pc1","brain_latent_pc1","~","cardio_sbp","a",-0.0631140371734957,5.077143220511e-06,-0.090232137995526,-0.0359959363514654,"cardio_sbp","cog_rt",3.35454105640906e-05,TRUE
"586","brain_latent_pc1","cog_rt","~","cardio_sbp","c",-0.0429128930558018,0.00257959416927878,-0.0708200084364891,-0.0150057776751146,"cardio_sbp","cog_rt",0.00611826822200735,TRUE
"587","brain_latent_pc1","cog_rt","~","brain_latent_pc1","b",-0.0586346700270623,4.13138412369563e-10,-0.0770251622316027,-0.0402441778225219,"cardio_sbp","cog_rt",4.09449676544834e-09,TRUE
"597","brain_latent_pc1","de",":=","c","de",-0.0429128930558018,0.00257959416927878,-0.0708200084364891,-0.0150057776751146,"cardio_sbp","cog_rt",0.00611826822200735,TRUE
"598","brain_latent_pc1","ie",":=","a*b","ie",0.00370067074374367,0.000230778913854701,0.00173114126135369,0.00567020022613364,"cardio_sbp","cog_rt",0.000883326187512822,TRUE
"599","brain_latent_pc1","te",":=","c+a*b","te",-0.0392122223120582,0.00592991020226208,-0.0671427527492902,-0.0112816918748262,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"600","brain_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0943754402464884,0.0310766517874532,-0.180166144176875,-0.0085847363161021,"cardio_sbp","cog_rt",0.0451438669016207,TRUE
"601","brain_latent_pc2","brain_latent_pc2","~","cardio_sbp","a",0.053796925574746,0.000241149372227856,0.0250782565477023,0.0825155946017898,"cardio_sbp","cog_rt",0.000910461915554149,TRUE
"611","brain_latent_pc2","cog_rt","~","cardio_sbp","c",-0.0385206623177045,0.00689694434222865,-0.0664648765799036,-0.0105764480555054,"cardio_sbp","cog_rt",0.0126748480461487,TRUE
"612","brain_latent_pc2","cog_rt","~","brain_latent_pc2","b",-0.0128547398977316,0.148068601310961,-0.0302738828829539,0.00456440308749062,"cardio_sbp","cog_rt",0.185085751638701,FALSE
"622","brain_latent_pc2","de",":=","c","de",-0.0385206623177045,0.00689694434222865,-0.0664648765799036,-0.0105764480555054,"cardio_sbp","cog_rt",0.0126748480461487,TRUE
"623","brain_latent_pc2","ie",":=","a*b","ie",-0.000691545485560987,0.178420700716523,-0.0016988064637563,0.000315715492634327,"cardio_sbp","cog_rt",0.218594898228852,FALSE
"624","brain_latent_pc2","te",":=","c+a*b","te",-0.0392122078032655,0.00592992848038998,-0.0671427381532192,-0.0112816774533118,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"625","brain_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",0.0176359742106487,0.225913289096685,-0.0109083744689745,0.0461803228902719,"cardio_sbp","cog_rt",0.268178210751277,FALSE
"626","brain_latent_pc3","brain_latent_pc3","~","cardio_sbp","a",-0.0338414442395914,0.00993985088293536,-0.0595707710778287,-0.00811211740135412,"cardio_sbp","cog_rt",0.0177383190997721,TRUE
"636","brain_latent_pc3","cog_rt","~","cardio_sbp","c",-0.0407875660650638,0.00418177607875081,-0.0686992215320505,-0.0128759105980772,"cardio_sbp","cog_rt",0.00924655666815418,TRUE
"637","brain_latent_pc3","cog_rt","~","brain_latent_pc3","b",-0.0465506399189919,2.63434174962995e-06,-0.0659734429213543,-0.0271278369166296,"cardio_sbp","cog_rt",1.78299961175953e-05,TRUE
"647","brain_latent_pc3","de",":=","c","de",-0.0407875660650638,0.00418177607875081,-0.0686992215320505,-0.0128759105980772,"cardio_sbp","cog_rt",0.00924655666815418,TRUE
"648","brain_latent_pc3","ie",":=","a*b","ie",0.00157534088513586,0.0238438682368711,0.000208920909040291,0.00294176086123144,"cardio_sbp","cog_rt",0.0353832804049826,TRUE
"649","brain_latent_pc3","te",":=","c+a*b","te",-0.039212225179928,0.00592990654300407,-0.0671427556084372,-0.0112816947514187,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"650","brain_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",-0.0401747383094763,0.0864562316516668,-0.0861040874652472,0.00575461084629448,"cardio_sbp","cog_rt",0.112636639827876,FALSE
"651","heart_latent_cc1","heart_latent_cc1","~","cardio_sbp","a",0.0856589268170627,0,0.0707937102654373,0.100524143368688,"cardio_sbp","cog_rt",0,TRUE
"661","heart_latent_cc1","cog_rt","~","cardio_sbp","c",-0.034381876810074,0.0163594764025183,-0.062450590046948,-0.00631316357319997,"cardio_sbp","cog_rt",0.0276814311079197,TRUE
"662","heart_latent_cc1","cog_rt","~","heart_latent_cc1","b",-0.0563894296538905,0.00100470684041332,-0.0899906307796804,-0.0227882285281006,"cardio_sbp","cog_rt",0.00298188394324163,TRUE
"672","heart_latent_cc1","de",":=","c","de",-0.034381876810074,0.0163594764025183,-0.062450590046948,-0.00631316357319997,"cardio_sbp","cog_rt",0.0276814311079197,TRUE
"673","heart_latent_cc1","ie",":=","a*b","ie",-0.00483025802797851,0.00158892733873373,-0.0078281479173098,-0.00183236813864723,"cardio_sbp","cog_rt",0.00443143051757396,TRUE
"674","heart_latent_cc1","te",":=","c+a*b","te",-0.0392121348380525,0.00593002155161493,-0.0671426653933025,-0.0112816042828025,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"675","heart_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",0.123182735342711,0.0373171646016655,0.00723576433927622,0.239129706346145,"cardio_sbp","cog_rt",0.0521121821552295,FALSE
"676","heart_latent_cc2","heart_latent_cc2","~","cardio_sbp","a",-0.0095464682086734,0.398159948675169,-0.0316916535833835,0.0125987171660367,"cardio_sbp","cog_rt",0.449143844542112,FALSE
"686","heart_latent_cc2","cog_rt","~","cardio_sbp","c",-0.0398454850502182,0.00511192753926282,-0.0677378607914487,-0.0119531093089876,"cardio_sbp","cog_rt",0.0106259167950969,TRUE
"687","heart_latent_cc2","cog_rt","~","heart_latent_cc2","b",-0.0663312411370109,8.1652562489154e-09,-0.0888822555007891,-0.0437802267732327,"cardio_sbp","cog_rt",7.30922131959362e-08,TRUE
"697","heart_latent_cc2","de",":=","c","de",-0.0398454850502182,0.00511192753926282,-0.0677378607914487,-0.0119531093089876,"cardio_sbp","cog_rt",0.0106259167950969,TRUE
"698","heart_latent_cc2","ie",":=","a*b","ie",0.000633229084756324,0.403174124494392,-0.00085140838562562,0.00211786655513827,"cardio_sbp","cog_rt",0.453877564085979,FALSE
"699","heart_latent_cc2","te",":=","c+a*b","te",-0.0392122559654618,0.00592986751062252,-0.0671427864395319,-0.0112817254913918,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"700","heart_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",-0.0161487542393397,0.430411123402224,-0.0562900925353731,0.0239925840566937,"cardio_sbp","cog_rt",0.47964239497068,FALSE
"701","heart_latent_cc3","heart_latent_cc3","~","cardio_sbp","a",0.0180734811593985,0.130464354914704,-0.00535044132550772,0.0414974036443047,"cardio_sbp","cog_rt",0.166072745361607,FALSE
"711","heart_latent_cc3","cog_rt","~","cardio_sbp","c",-0.0391793794202313,0.00597653998126679,-0.0671125684067161,-0.0112461904337465,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"712","heart_latent_cc3","cog_rt","~","heart_latent_cc3","b",-0.00181797163066445,0.867609374331008,-0.023193182888903,0.0195572396275741,"cardio_sbp","cog_rt",0.876530725528178,FALSE
"722","heart_latent_cc3","de",":=","c","de",-0.0391793794202313,0.00597653998126679,-0.0671125684067161,-0.0112461904337465,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"723","heart_latent_cc3","ie",":=","a*b","ie",-3.28570760151349e-05,0.868399185309172,-0.000421521635513625,0.000355807483483355,"cardio_sbp","cog_rt",0.876530725528178,FALSE
"724","heart_latent_cc3","te",":=","c+a*b","te",-0.0392122364962465,0.00592989202436622,-0.0671427668457085,-0.0112817061467844,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"725","heart_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.000837929150465062,0.868634052325222,-0.00909177314688715,0.0107676314478173,"cardio_sbp","cog_rt",0.876530725528178,FALSE
"726","brain_latent_cc1","brain_latent_cc1","~","cardio_sbp","a",-0.00429367880407046,0.64928531321679,-0.0227991395836786,0.0142117819755376,"cardio_sbp","cog_rt",0.703815134443981,FALSE
"736","brain_latent_cc1","cog_rt","~","cardio_sbp","c",-0.0392824917837329,0.00583870079979643,-0.0672115847607073,-0.0113533988067586,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"737","brain_latent_cc1","cog_rt","~","brain_latent_cc1","b",-0.016352988217704,0.236153780695545,-0.0434083427762799,0.0107023663408718,"cardio_sbp","cog_rt",0.275347447817025,FALSE
"747","brain_latent_cc1","de",":=","c","de",-0.0392824917837329,0.00583870079979643,-0.0672115847607073,-0.0113533988067586,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"748","brain_latent_cc1","ie",":=","a*b","ie",7.02144788935698e-05,0.67116570588454,-0.000253936446390293,0.000394365404177432,"cardio_sbp","cog_rt",0.726114944962806,FALSE
"749","brain_latent_cc1","te",":=","c+a*b","te",-0.0392122773048394,0.00592984051123402,-0.067142807842031,-0.0112817467676477,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"750","brain_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-0.00179062486852566,0.67526140214423,-0.0101679020943981,0.0065866523573468,"cardio_sbp","cog_rt",0.728089645983288,FALSE
"751","brain_latent_cc2","brain_latent_cc2","~","cardio_sbp","a",-0.0304280488268326,0.00654165804483853,-0.052359234646207,-0.00849686300745823,"cardio_sbp","cog_rt",0.0121020673829513,TRUE
"761","brain_latent_cc2","cog_rt","~","cardio_sbp","c",-0.042286062457319,0.002920486610831,-0.0701353779860248,-0.0144367469286133,"cardio_sbp","cog_rt",0.00665865478846194,TRUE
"762","brain_latent_cc2","cog_rt","~","brain_latent_cc2","b",-0.101019185594355,0,-0.123707721736624,-0.0783306494520866,"cardio_sbp","cog_rt",0,TRUE
"772","brain_latent_cc2","de",":=","c","de",-0.042286062457319,0.002920486610831,-0.0701353779860248,-0.0144367469286133,"cardio_sbp","cog_rt",0.00665865478846194,TRUE
"773","brain_latent_cc2","ie",":=","a*b","ie",0.00307381671171191,0.0094359878481105,0.000752961391503186,0.00539467203192063,"cardio_sbp","cog_rt",0.0168934621151656,TRUE
"774","brain_latent_cc2","te",":=","c+a*b","te",-0.0392122457456071,0.00592988037527187,-0.0671427761524808,-0.0112817153387335,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"775","brain_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",-0.0783892035068218,0.0687586891228211,-0.162806698346708,0.00602829133306394,"cardio_sbp","cog_rt",0.0915133632210209,FALSE
"776","brain_latent_cc3","brain_latent_cc3","~","cardio_sbp","a",0.0247427973251487,0.0622180859927699,-0.00126352746263029,0.0507491221129278,"cardio_sbp","cog_rt",0.083007302225931,FALSE
"786","brain_latent_cc3","cog_rt","~","cardio_sbp","c",-0.0390737275804294,0.00611511563537115,-0.0670080218168786,-0.0111394333439802,"cardio_sbp","cog_rt",0.0114735431350992,TRUE
"787","brain_latent_cc3","cog_rt","~","brain_latent_cc3","b",-0.00559939034429485,0.568618179875006,-0.0248501167701829,0.0136513360815932,"cardio_sbp","cog_rt",0.622451853731105,FALSE
"797","brain_latent_cc3","de",":=","c","de",-0.0390737275804294,0.00611511563537115,-0.0670080218168786,-0.0111394333439802,"cardio_sbp","cog_rt",0.0114735431350992,TRUE
"798","brain_latent_cc3","ie",":=","a*b","ie",-0.000138544580433282,0.585633021966679,-0.000636627370462451,0.000359538209595887,"cardio_sbp","cog_rt",0.637306523904915,FALSE
"799","brain_latent_cc3","te",":=","c+a*b","te",-0.0392122721608627,0.00592984674044383,-0.0671428025263469,-0.0112817417953785,"cardio_sbp","cog_rt",0.011359519484942,TRUE
"800","brain_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.00353319440059283,0.592706162935779,-0.00941257733649058,0.0164789661376762,"cardio_sbp","cog_rt",0.643741527259017,FALSE
"801","heart_latent_pc1","heart_latent_pc1","~","cardio_bmi","a",0.299319662346944,0,0.284998949834554,0.313640374859333,"cardio_bmi","cog_vismem",0,TRUE
"811","heart_latent_pc1","cog_vismem","~","cardio_bmi","c",-0.0286212601988004,0.0148882972340512,-0.0516580914332506,-0.00558442896435011,"cardio_bmi","cog_vismem",0.0255031017435136,TRUE
"812","heart_latent_pc1","cog_vismem","~","heart_latent_pc1","b",-0.0367076693377831,0.0058432463865794,-0.0628085229431453,-0.0106068157324209,"cardio_bmi","cog_vismem",0.011359519484942,TRUE
"822","heart_latent_pc1","de",":=","c","de",-0.0286212601988004,0.0148882972340512,-0.0516580914332506,-0.00558442896435011,"cardio_bmi","cog_vismem",0.0255031017435136,TRUE
"823","heart_latent_pc1","ie",":=","a*b","ie",-0.0109873271917285,0.00595861186601798,-0.0188180078322236,-0.00315664655123339,"cardio_bmi","cog_vismem",0.011359519484942,TRUE
"824","heart_latent_pc1","te",":=","c+a*b","te",-0.0396085873905289,0.000340283238508432,-0.0612780267693871,-0.0179391480116706,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"825","heart_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.277397602782364,0.0291073602212368,0.0282307943421786,0.52656441122255,"cardio_bmi","cog_vismem",0.0425120655862801,TRUE
"826","heart_latent_pc2","heart_latent_pc2","~","cardio_bmi","a",-0.234787120857692,0,-0.251875619605012,-0.217698622110373,"cardio_bmi","cog_vismem",0,TRUE
"836","heart_latent_pc2","cog_vismem","~","cardio_bmi","c",-0.0459041930355081,5.36870198986072e-05,-0.0681798282772783,-0.023628557793738,"cardio_bmi","cog_vismem",0.000222360418236769,TRUE
"837","heart_latent_pc2","cog_vismem","~","heart_latent_pc2","b",-0.02681416450924,0.0177708514742203,-0.048985831714818,-0.00464249730366207,"cardio_bmi","cog_vismem",0.0296180857903672,TRUE
"847","heart_latent_pc2","de",":=","c","de",-0.0459041930355081,5.36870198986072e-05,-0.0681798282772783,-0.023628557793738,"cardio_bmi","cog_vismem",0.000222360418236769,TRUE
"848","heart_latent_pc2","ie",":=","a*b","ie",0.00629562048332897,0.0182257097220253,0.00106936585143374,0.0115218751152242,"cardio_bmi","cog_vismem",0.0302852362147427,TRUE
"849","heart_latent_pc2","te",":=","c+a*b","te",-0.0396085725521792,0.000340284987964568,-0.0612780119339534,-0.0179391331704049,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"850","heart_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",-0.158945906849718,0.0489877176003488,-0.317186614891853,-0.00070519880758374,"cardio_bmi","cog_vismem",0.0668014330913847,FALSE
"851","heart_latent_pc3","heart_latent_pc3","~","cardio_bmi","a",0.369771227657648,0,0.350866958929969,0.388675496385327,"cardio_bmi","cog_vismem",0,TRUE
"861","heart_latent_pc3","cog_vismem","~","cardio_bmi","c",-0.0348192490903401,0.00276239374901621,-0.05762052301209,-0.0120179751685902,"cardio_bmi","cog_vismem",0.00641476372679497,TRUE
"862","heart_latent_pc3","cog_vismem","~","heart_latent_pc3","b",-0.0129520648292955,0.185342854711764,-0.0321184794779046,0.00621434981931358,"cardio_bmi","cog_vismem",0.225435210636144,FALSE
"872","heart_latent_pc3","de",":=","c","de",-0.0348192490903401,0.00276239374901621,-0.05762052301209,-0.0120179751685902,"cardio_bmi","cog_vismem",0.00641476372679497,TRUE
"873","heart_latent_pc3","ie",":=","a*b","ie",-0.00478930091263005,0.185628632902194,-0.0118810972740834,0.00230249544882329,"cardio_bmi","cog_vismem",0.225435210636144,FALSE
"874","heart_latent_pc3","te",":=","c+a*b","te",-0.0396085500029702,0.000340287665074213,-0.06127798947514,-0.0179391105308003,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"875","heart_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.120915835400966,0.214407266740543,-0.0699690062904645,0.311800677092396,"cardio_bmi","cog_vismem",0.257010870498923,FALSE
"876","brain_latent_grey","brain_latent_grey","~","cardio_bmi","a",0.0402808613541617,8.85138551898201e-06,0.0225134872792746,0.0580482354290487,"cardio_bmi","cog_vismem",5.51968422812923e-05,TRUE
"886","brain_latent_grey","cog_vismem","~","cardio_bmi","c",-0.0368058564012622,0.000864256552793208,-0.0584601822564285,-0.0151515305460959,"cardio_bmi","cog_vismem",0.00259276965837962,TRUE
"887","brain_latent_grey","cog_vismem","~","brain_latent_grey","b",-0.0695789639612832,3.85524945301086e-10,-0.0913644419726885,-0.0477934859498778,"cardio_bmi","cog_vismem",3.96233971559449e-09,TRUE
"897","brain_latent_grey","de",":=","c","de",-0.0368058564012622,0.000864256552793208,-0.0584601822564285,-0.0151515305460959,"cardio_bmi","cog_vismem",0.00259276965837962,TRUE
"898","brain_latent_grey","ie",":=","a*b","ie",-0.00280270060049066,0.000291534080681055,-0.00431902241936829,-0.00128637878161303,"cardio_bmi","cog_vismem",0.00108591553542272,TRUE
"899","brain_latent_grey","te",":=","c+a*b","te",-0.0396085570017529,0.000340286815178281,-0.0612779963577752,-0.0179391176457305,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"900","brain_latent_grey","pm",":=","(a*b)/(c+a*b)","pm",0.0707599774555439,0.0091454052423412,0.0175532758550881,0.123966679056,"cardio_bmi","cog_vismem",0.01653322446091,TRUE
"901","brain_latent_atrophy","brain_latent_atrophy","~","cardio_bmi","a",0.0538031055801522,1.27831367713327e-09,0.0364307121694565,0.071175498990848,"cardio_bmi","cog_vismem",1.2024815098457e-08,TRUE
"911","brain_latent_atrophy","cog_vismem","~","cardio_bmi","c",-0.0361900697965938,0.00106738752773894,-0.0578674279797718,-0.0145127116134157,"cardio_bmi","cog_vismem",0.00311789514681637,TRUE
"912","brain_latent_atrophy","cog_vismem","~","brain_latent_atrophy","b",-0.063536628187175,2.29004342156003e-08,-0.0858196935690616,-0.0412535628052883,"cardio_bmi","cog_vismem",1.98589702963409e-07,TRUE
"922","brain_latent_atrophy","de",":=","c","de",-0.0361900697965938,0.00106738752773894,-0.0578674279797718,-0.0145127116134157,"cardio_bmi","cog_vismem",0.00311789514681637,TRUE
"923","brain_latent_atrophy","ie",":=","a*b","ie",-0.00341846791456145,3.94948407336226e-05,-0.00504849158974183,-0.00178844423938107,"cardio_bmi","cog_vismem",0.000176771262960972,TRUE
"924","brain_latent_atrophy","te",":=","c+a*b","te",-0.0396085377111552,0.000340289109418412,-0.0612779771630414,-0.0179390982592691,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"925","brain_latent_atrophy","pm",":=","(a*b)/(c+a*b)","pm",0.086306339797005,0.00603976589000954,0.0246963402547275,0.147916339339283,"cardio_bmi","cog_vismem",0.0114405121807348,TRUE
"926","brain_latent_gMD","brain_latent_gMD","~","cardio_bmi","a",-0.0479161555071199,4.51669707257629e-06,-0.0683942473385071,-0.0274380636757327,"cardio_bmi","cog_vismem",3.02020105455403e-05,TRUE
"936","brain_latent_gMD","cog_vismem","~","cardio_bmi","c",-0.0388569166119755,0.000445181073390311,-0.0605436383862201,-0.0171701948377308,"cardio_bmi","cog_vismem",0.00142818205625215,TRUE
"937","brain_latent_gMD","cog_vismem","~","brain_latent_gMD","b",0.0156869714557457,0.104750520067352,-0.00326569318055917,0.0346396360920505,"cardio_bmi","cog_vismem",0.134264523411963,FALSE
"947","brain_latent_gMD","de",":=","c","de",-0.0388569166119755,0.000445181073390311,-0.0605436383862201,-0.0171701948377308,"cardio_bmi","cog_vismem",0.00142818205625215,TRUE
"948","brain_latent_gMD","ie",":=","a*b","ie",-0.000751659363709261,0.126197276290112,-0.0017150107145786,0.000211691987160079,"cardio_bmi","cog_vismem",0.161010318025315,FALSE
"949","brain_latent_gMD","te",":=","c+a*b","te",-0.0396085759756847,0.000340284577349248,-0.0612780153243867,-0.0179391366269827,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"950","brain_latent_gMD","pm",":=","(a*b)/(c+a*b)","pm",0.0189771872679971,0.158933815739532,-0.00742693643627581,0.0453813109722701,"cardio_bmi","cog_vismem",0.197333932294049,FALSE
"951","brain_latent_gFA","brain_latent_gFA","~","cardio_bmi","a",0.0205921271992572,0.0557449898319593,-0.000505271100719466,0.0416895254992339,"cardio_bmi","cog_vismem",0.075276081159945,FALSE
"961","brain_latent_gFA","cog_vismem","~","cardio_bmi","c",-0.0393249357392133,0.000375673122478659,-0.0609959895198429,-0.0176538819585837,"cardio_bmi","cog_vismem",0.00121928995892196,TRUE
"962","brain_latent_gFA","cog_vismem","~","brain_latent_gFA","b",-0.0137747098608835,0.142594259892001,-0.0321882726322513,0.00463885291048425,"cardio_bmi","cog_vismem",0.180272925375993,FALSE
"972","brain_latent_gFA","de",":=","c","de",-0.0393249357392133,0.000375673122478659,-0.0609959895198429,-0.0176538819585837,"cardio_bmi","cog_vismem",0.00121928995892196,TRUE
"973","brain_latent_gFA","ie",":=","a*b","ie",-0.000283650577588176,0.244560187771536,-0.000761404376914771,0.00019410322173842,"cardio_bmi","cog_vismem",0.284551161872542,FALSE
"974","brain_latent_gFA","te",":=","c+a*b","te",-0.0396085863168015,0.00034028336366676,-0.0612780256892102,-0.0179391469443928,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"975","brain_latent_gFA","pm",":=","(a*b)/(c+a*b)","pm",0.00716134060729794,0.267327500858619,-0.00549236311018824,0.0198150443247841,"cardio_bmi","cog_vismem",0.308454808683022,FALSE
"976","brain_latent_pc1","brain_latent_pc1","~","cardio_bmi","a",0.0538068808448018,1.82936461756711e-07,0.0335879837233082,0.0740257779662954,"cardio_bmi","cog_vismem",1.41013522604131e-06,TRUE
"986","brain_latent_pc1","cog_vismem","~","cardio_bmi","c",-0.0385518104627204,0.000495024689459944,-0.0602430939818841,-0.0168605269435567,"cardio_bmi","cog_vismem",0.00154347585758578,TRUE
"987","brain_latent_pc1","cog_vismem","~","brain_latent_pc1","b",-0.0196398968863738,0.0448440118585485,-0.0388279774888667,-0.000451816283880926,"cardio_bmi","cog_vismem",0.0614529051394924,FALSE
"997","brain_latent_pc1","de",":=","c","de",-0.0385518104627204,0.000495024689459944,-0.0602430939818841,-0.0168605269435567,"cardio_bmi","cog_vismem",0.00154347585758578,TRUE
"998","brain_latent_pc1","ie",":=","a*b","ie",-0.00105676159156931,0.061178332316911,-0.0021630588919394,4.95357088007755e-05,"cardio_bmi","cog_vismem",0.0820144310045547,FALSE
"999","brain_latent_pc1","te",":=","c+a*b","te",-0.0396085720542897,0.000340285049288402,-0.0612780114483325,-0.017939132660247,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"1000","brain_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.0266801234369382,0.0962661119650687,-0.00475992698009382,0.0581201738539702,"cardio_bmi","cog_vismem",0.124250446838635,FALSE
"1001","brain_latent_pc2","brain_latent_pc2","~","cardio_bmi","a",-0.000961964403189634,0.929912856431681,-0.0223982301634177,0.0204743013570384,"cardio_bmi","cog_vismem",0.935314909346444,FALSE
"1011","brain_latent_pc2","cog_vismem","~","cardio_bmi","c",-0.0396168472572,0.000339143092838778,-0.0612855049324018,-0.0179481895819983,"cardio_bmi","cog_vismem",0.00113090452037049,TRUE
"1012","brain_latent_pc2","cog_vismem","~","brain_latent_pc2","b",-0.00859493846602282,0.352754047171861,-0.0267230822725386,0.00953320534049292,"cardio_bmi","cog_vismem",0.398734208106686,FALSE
