"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","type"
"101","heart_texture_Contrast_glcm_MYO_ED","cog_latent_g","~","heart_texture_Contrast_glcm_MYO_ED","b",0.0207911145992178,0.0232043252292864,0.00284006971200432,0.0387421594864312,0.0422189806255072,TRUE,"Global Variance"
"102","heart_texture_Contrast_glcm_MYO_ED","de",":=","c","de",-0.0341286336458087,0.00164573034246618,-0.05537950457365,-0.0128777627179674,0.00384983347969767,TRUE,"Global Variance"
"103","heart_texture_Contrast_glcm_MYO_ED","ie",":=","a*b","ie",-0.00284532861327522,0.0254199226109995,-0.00534055878252262,-0.000350098444027813,0.0471557984667816,TRUE,"Global Variance"
"104","heart_texture_Contrast_glcm_MYO_ED","te",":=","c+a*b","te",-0.0369739622590839,0.00059750398376246,-0.0580846583426571,-0.0158632661755107,0.000597511292596442,TRUE,"Global Variance"
"105","heart_texture_Contrast_glcm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",0.0769549282637721,0.0607489878109182,-0.00347350436843986,0.157383360895984,0.115127709873863,FALSE,"Global Variance"
"106","heart_texture_Contrast_glcm_MYO_ES","heart_texture_Contrast_glcm_MYO_ES","~","cardio_latent_gvrf","a",-0.116230638446052,0,-0.137417922820947,-0.0950433540711566,0,TRUE,"Global Variance"
"107","heart_texture_Contrast_glcm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0360110853325714,0.000876330500371392,-0.0572224164125014,-0.0147997542526414,0.00316741567687754,TRUE,"Global Variance"
"108","heart_texture_Contrast_glcm_MYO_ES","cog_latent_g","~","heart_texture_Contrast_glcm_MYO_ES","b",0.00828416792198495,0.360411831652472,-0.00946896422202438,0.0260373000659943,0.435151612409897,FALSE,"Global Variance"
"109","heart_texture_Contrast_glcm_MYO_ES","de",":=","c","de",-0.0360110853325714,0.000876330500371392,-0.0572224164125014,-0.0147997542526414,0.00316741567687754,TRUE,"Global Variance"
"110","heart_texture_Contrast_glcm_MYO_ES","ie",":=","a*b","ie",-0.000962874126566613,0.362158613260348,-0.0030338521792842,0.00110810392615097,0.46125674126691,FALSE,"Global Variance"
"111","heart_texture_Contrast_glcm_MYO_ES","te",":=","c+a*b","te",-0.036973959459138,0.000597504565942542,-0.0580846555687925,-0.0158632633494836,0.000597511292596442,TRUE,"Global Variance"
"112","heart_texture_Contrast_glcm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.0260419533274693,0.37841020773078,-0.0319049036344321,0.0839888102893706,0.493251116544599,FALSE,"Global Variance"
"113","heart_texture_Contrast_ngtdm_MYO_ED","heart_texture_Contrast_ngtdm_MYO_ED","~","cardio_latent_gvrf","a",0.241140970842247,0,0.221193164354281,0.261088777330213,0,TRUE,"Global Variance"
"114","heart_texture_Contrast_ngtdm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0264651859125831,0.0161377982816946,-0.0480260612278112,-0.00490431059735496,0.0241605894274513,TRUE,"Global Variance"
"115","heart_texture_Contrast_ngtdm_MYO_ED","cog_latent_g","~","heart_texture_Contrast_ngtdm_MYO_ED","b",-0.0435793378415993,3.42438654166166e-06,-0.0619733577147281,-0.0251853179684704,1.52065978629721e-05,TRUE,"Global Variance"
"116","heart_texture_Contrast_ngtdm_MYO_ED","de",":=","c","de",-0.0264651859125831,0.0161377982816946,-0.0480260612278112,-0.00490431059735496,0.0241605894274513,TRUE,"Global Variance"
"117","heart_texture_Contrast_ngtdm_MYO_ED","ie",":=","a*b","ie",-0.0105087638357855,5.27254358706486e-06,-0.0150319137778972,-0.00598561389367386,2.24961859714767e-05,TRUE,"Global Variance"
"118","heart_texture_Contrast_ngtdm_MYO_ED","te",":=","c+a*b","te",-0.0369739497483686,0.000597506550169769,-0.0580846458510972,-0.01586325364564,0.000597511292596442,TRUE,"Global Variance"
"119","heart_texture_Contrast_ngtdm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",0.284220752916699,0.0059634576306733,0.0816366747110326,0.486804831122366,0.0260673178325813,TRUE,"Global Variance"
"120","heart_texture_Contrast_ngtdm_MYO_ES","heart_texture_Contrast_ngtdm_MYO_ES","~","cardio_latent_gvrf","a",0.221835940204625,0,0.20153773556251,0.242134144846741,0,TRUE,"Global Variance"
"121","heart_texture_Contrast_ngtdm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0297490773650644,0.00665552717284212,-0.051236028757393,-0.00826212597273568,0.0110363805018015,TRUE,"Global Variance"
"122","heart_texture_Contrast_ngtdm_MYO_ES","cog_latent_g","~","heart_texture_Contrast_ngtdm_MYO_ES","b",-0.0325684618374057,0.000443653663361188,-0.05074076110528,-0.0143961625695314,0.00130603662697338,TRUE,"Global Variance"
"123","heart_texture_Contrast_ngtdm_MYO_ES","de",":=","c","de",-0.0297490773650644,0.00665552717284212,-0.051236028757393,-0.00826212597273568,0.0110363805018015,TRUE,"Global Variance"
"124","heart_texture_Contrast_ngtdm_MYO_ES","ie",":=","a*b","ie",-0.00722485535271936,0.000530524252697839,-0.0113117422238974,-0.00313796848154135,0.00157923498477496,TRUE,"Global Variance"
"125","heart_texture_Contrast_ngtdm_MYO_ES","te",":=","c+a*b","te",-0.0369739327177837,0.000597510047721794,-0.0580846288575758,-0.0158632365779916,0.000597511292596442,TRUE,"Global Variance"
"126","heart_texture_Contrast_ngtdm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.195404027152469,0.0145507472721,0.0386596091523153,0.352148445152622,0.0440761457357258,TRUE,"Global Variance"
"127","heart_texture_Correlation_glcm_MYO_ED","heart_texture_Correlation_glcm_MYO_ED","~","cardio_latent_gvrf","a",-0.0506693690798267,3.09241552898243e-06,-0.0719596132460992,-0.0293791249135542,3.71657279171283e-06,TRUE,"Global Intensity"
"128","heart_texture_Correlation_glcm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0372873273316767,0.000542582100394373,-0.0584165514885885,-0.016158103174765,0.00308725915523474,TRUE,"Global Intensity"
