"","PC1","PC2","PC3"
"heart_texture_InverseDifference_glcm_MYO_ES",0.0783793666913115,-0.0136280314257341,0.107436044441999
"heart_texture_InverseDifferenceNormalized_glcm_MYO_ES",0.0353322970842633,0.057515131722315,0.115286111939827
"heart_texture_InverseVariance_glcm_MYO_ES",-0.0656106286437618,-0.00172925618950852,-0.109543936052046
"heart_texture_MaximumProbability_glcm_MYO_ES",0.0461179943466903,-0.0243560099259088,0.106562696944716
"heart_texture_SumAverage_glcm_MYO_ES",-0.0403166018413341,0.101075425740643,0.0472318096567614
"heart_texture_SumEntropy_glcm_MYO_ES",-0.0508242868658958,0.0549434995912178,-0.11207644250241
"heart_texture_SumofSquares_glcm_MYO_ES",-0.0559876331515484,0.0643686762915434,-0.0814174074940346
"heart_texture_SmallAreaEmphasis_glszm_MYO_ED",-0.00985399786825704,0.0410189215948618,0.0488799339664905
"heart_texture_LargeAreaEmphasis_glszm_MYO_ED",0.105407405806559,0.0235874135842561,0.0109941104479916
"heart_texture_GrayLevelNonUniformity_glszm_MYO_ED",0.0343554807612082,0.015684263555679,-0.070678718491497
"heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ED",0.0700759238973354,-0.0668576222406568,-0.0291678657895196
"heart_texture_SizeZoneNonUniformity_glszm_MYO_ED",0.0343554807612082,0.015684263555679,-0.070678718491497
"heart_texture_SizeZoneNonUniformityNormalized_glszm_MYO_ED",-0.0104396449411618,0.0413519854172666,0.0515927695664084
"heart_texture_ZonePercentage_glszm_MYO_ED",-0.0888749212012453,0.0218694318212557,-0.00499596066960987
"heart_texture_GrayLevelVariance_glszm_MYO_ED",-0.0603049078685667,0.0775385838252778,0.0549934507555313
"heart_texture_ZoneVariance_glszm_MYO_ED",0.105642921798059,0.0239668147383257,0.011017122559944
"heart_texture_ZoneEntropy_glszm_MYO_ED",-0.0596184605899829,0.0531978649417665,-0.0213776549045462
"heart_texture_LowGrayLevelZoneEmphasis_glszm_MYO_ED",0.0326202026043302,-0.0765407132390392,-0.0637321964236722
"heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ED",-0.0563633667605298,0.091194984077773,0.0640295850300316
"heart_texture_SmallAreaLowGrayLevelEmphasis_glszm_MYO_ED",0.0346326315764009,-0.066640222467789,-0.0514831116885069
"heart_texture_SmallAreaHighGrayLevelEmphasis_glszm_MYO_ED",-0.0548526113264025,0.0886355035441603,0.0671190903191256
"heart_texture_LargeAreaLowGrayLevelEmphasis_glszm_MYO_ED",0.0787082925511913,-0.0336726329014411,-0.0326640141425853
"heart_texture_LargeAreaHighGrayLevelEmphasis_glszm_MYO_ED",0.0733986662780521,0.0665643719618287,0.0530854018775099
"heart_texture_SmallAreaEmphasis_glszm_MYO_ES",0.00490998323015714,0.0218064541192967,0.0201940683344771
"heart_texture_LargeAreaEmphasis_glszm_MYO_ES",0.1006429364425,0.00583340255950789,0.0293520214975589
"heart_texture_GrayLevelNonUniformity_glszm_MYO_ES",0.0348908136300953,0.0049332458373549,-0.0373959849526168
"heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ES",0.0387174872668649,-0.0820359091213666,0.019559304760063
"heart_texture_SizeZoneNonUniformity_glszm_MYO_ES",0.0348908136300953,0.00493324583735491,-0.0373959849526168
"heart_texture_SizeZoneNonUniformityNormalized_glszm_MYO_ES",0.00432211834651438,0.0194424559101277,0.0232433749415443
"heart_texture_ZonePercentage_glszm_MYO_ES",-0.0777771552493795,0.0299335178511823,-0.016937684375247
"heart_texture_GrayLevelVariance_glszm_MYO_ES",-0.0526509530627274,0.0828988984556349,0.0122596573043842
"heart_texture_ZoneVariance_glszm_MYO_ES",0.101443733395848,0.00663960955411756,0.0298798649766243
"heart_texture_ZoneEntropy_glszm_MYO_ES",-0.035536005683006,0.0781600192070147,-0.0380724358190914
"heart_texture_LowGrayLevelZoneEmphasis_glszm_MYO_ES",0.0267937840758732,-0.0846707112859848,-0.047143795364649
"heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ES",-0.0440567308357685,0.100042079739026,0.0358859405657643
"heart_texture_SmallAreaLowGrayLevelEmphasis_glszm_MYO_ES",0.0278453940151227,-0.0780390364999797,-0.0386620975818969
"heart_texture_SmallAreaHighGrayLevelEmphasis_glszm_MYO_ES",-0.0415409180720263,0.0966709021217772,0.0385250776562826
"heart_texture_LargeAreaLowGrayLevelEmphasis_glszm_MYO_ES",0.0650010709245,-0.0413955448280782,-0.00908801414135972
"heart_texture_LargeAreaHighGrayLevelEmphasis_glszm_MYO_ES",0.0639274013075556,0.0646772065948509,0.0554188858979328
"heart_texture_ShortRunEmphasis_glrlm_MYO_ED",-0.102806600482666,-0.00839950394064963,-0.0539980996278199
"heart_texture_LongRunEmphasis_glrlm_MYO_ED",0.0999898446830114,0.00833463306094244,0.0482269238064699
"heart_texture_GrayLevelNonUniformity_glrlm_MYO_ED",0.103997311063464,0.0476830991974783,-0.0351162240791546
"heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ED",0.0923640788628938,-0.0199787215602056,0.0631775765541503
"heart_texture_RunLengthNonUniformity_glrlm_MYO_ED",0.0339735987082244,0.0659457892493089,-0.111800423831215
"heart_texture_RunLengthNonUniformityNormalized_glrlm_MYO_ED",-0.100857220280267,-0.00962420396126431,-0.0562603413480273
"heart_texture_RunPercentage_glrlm_MYO_ED",-0.100512238345222,-0.0111521271052428,-0.0563108654326052
"heart_texture_GrayLevelVariance_glrlm_MYO_ED",-0.077989663497069,0.0519439674770815,-0.0206604196322377
