"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","type"
"28","heart_texture_Autocorrelation_glcm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.53086051837764,0.055910342951786,-0.0133928086757568,1.07511384543104,0.0762107674791111,FALSE,"Global Intensity"
"29","heart_texture_Busyness_ngtdm_MYO_ED","heart_texture_Busyness_ngtdm_MYO_ED","~","cardio_latent_gvrf","a",0.50890065986747,0,0.487233433695725,0.530567886039214,0,TRUE,"Local Dimness"
"30","heart_texture_Busyness_ngtdm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0287638598544863,0.0640314745915671,-0.0592051813631293,0.00167746165415673,0.0859293716584349,FALSE,"Local Dimness"
"31","heart_texture_Busyness_ngtdm_MYO_ED","cog_latent_g","~","heart_texture_Busyness_ngtdm_MYO_ED","b",-0.0192845559919047,0.14010516876115,-0.0449027259250549,0.00633361394124542,0.172448287429614,FALSE,"Local Dimness"
"32","heart_texture_Busyness_ngtdm_MYO_ED","de",":=","c","de",-0.0287638598544863,0.0640314745915671,-0.0592051813631293,0.00167746165415673,0.0859293716584349,FALSE,"Local Dimness"
"33","heart_texture_Busyness_ngtdm_MYO_ED","ie",":=","a*b","ie",-0.00981392326953148,0.140346050114992,-0.0228589481869184,0.00323110164785548,0.172655409815547,FALSE,"Local Dimness"
"34","heart_texture_Busyness_ngtdm_MYO_ED","te",":=","c+a*b","te",-0.0385777831240178,0.00597325628410594,-0.066080258091097,-0.0110753081569386,0.0108036029107977,TRUE,"Local Dimness"
"35","heart_texture_Busyness_ngtdm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",0.254393137054615,0.193832482017031,-0.129345694903054,0.638131969012285,0.231755994340805,FALSE,"Local Dimness"
"36","heart_texture_Busyness_ngtdm_MYO_ES","heart_texture_Busyness_ngtdm_MYO_ES","~","cardio_latent_gvrf","a",0.548184364345855,0,0.527426277112541,0.56894245157917,0,TRUE,"Local Dimness"
"37","heart_texture_Busyness_ngtdm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0330845506726139,0.036477633553935,-0.0640874564590296,-0.00208164488619814,0.051973524620286,FALSE,"Local Dimness"
"38","heart_texture_Busyness_ngtdm_MYO_ES","cog_latent_g","~","heart_texture_Busyness_ngtdm_MYO_ES","b",-0.010020809643953,0.451559173292146,-0.0361100117998063,0.0160683925119003,0.493314698129645,FALSE,"Local Dimness"
"39","heart_texture_Busyness_ngtdm_MYO_ES","de",":=","c","de",-0.0330845506726139,0.036477633553935,-0.0640874564590296,-0.00208164488619814,0.051973524620286,FALSE,"Local Dimness"
"40","heart_texture_Busyness_ngtdm_MYO_ES","ie",":=","a*b","ie",-0.00549325116490119,0.451617366622472,-0.019796783516299,0.00881028118649661,0.493314698129645,FALSE,"Local Dimness"
"41","heart_texture_Busyness_ngtdm_MYO_ES","te",":=","c+a*b","te",-0.0385778018375151,0.00597323197386102,-0.0660802768016985,-0.0110753268733317,0.0108036029107977,TRUE,"Local Dimness"
"42","heart_texture_Busyness_ngtdm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.142394094615294,0.467867022549345,-0.242048073268574,0.526836262499163,0.509659999827,FALSE,"Local Dimness"
"43","heart_texture_ClusterProminence_glcm_MYO_ED","heart_texture_ClusterProminence_glcm_MYO_ED","~","cardio_latent_gvrf","a",-0.0399535014547663,0.00523309187540022,-0.0679973181445015,-0.011909684765031,0.0108036029107977,TRUE,"Shape"
"44","heart_texture_ClusterProminence_glcm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0383563904648977,0.00629525249505991,-0.0658737196019044,-0.010839061327891,0.011188423343238,TRUE,"Shape"
"45","heart_texture_ClusterProminence_glcm_MYO_ED","cog_latent_g","~","heart_texture_ClusterProminence_glcm_MYO_ED","b",0.00554166222455775,0.633512675367871,-0.0172387874927178,0.0283221119418333,0.669850218774921,FALSE,"Shape"
"46","heart_texture_ClusterProminence_glcm_MYO_ED","de",":=","c","de",-0.0383563904648977,0.00629525249505991,-0.0658737196019044,-0.010839061327891,0.011188423343238,TRUE,"Shape"
"47","heart_texture_ClusterProminence_glcm_MYO_ED","ie",":=","a*b","ie",-0.000221408809750691,0.63836978529622,-0.00114475429587083,0.000701936676369449,0.674368108344894,FALSE,"Shape"
"48","heart_texture_ClusterProminence_glcm_MYO_ED","te",":=","c+a*b","te",-0.0385777992746484,0.00597323534577909,-0.066080274262593,-0.0110753242867037,0.0108036029107977,TRUE,"Shape"
"49","heart_texture_ClusterProminence_glcm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",0.00573928046476698,0.643140340926695,-0.0185397567724148,0.0300183177019487,0.677319632738566,FALSE,"Shape"
"50","heart_texture_ClusterProminence_glcm_MYO_ES","heart_texture_ClusterProminence_glcm_MYO_ES","~","cardio_latent_gvrf","a",-0.0134109441260621,0.350141845404068,-0.0415438438445168,0.0147219555923926,0.393310018125118,FALSE,"Shape"
"51","heart_texture_ClusterProminence_glcm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0384976319736551,0.00608050614818589,-0.0660013677740498,-0.0109938961732605,0.0109210299247629,TRUE,"Shape"
"52","heart_texture_ClusterProminence_glcm_MYO_ES","cog_latent_g","~","heart_texture_ClusterProminence_glcm_MYO_ES","b",0.00597874876241016,0.606093422074737,-0.0167458796286904,0.0287033771535107,0.642572517919628,FALSE,"Shape"
"53","heart_texture_ClusterProminence_glcm_MYO_ES","de",":=","c","de",-0.0384976319736551,0.00608050614818589,-0.0660013677740498,-0.0109938961732605,0.0109210299247629,TRUE,"Shape"
"54","heart_texture_ClusterProminence_glcm_MYO_ES","ie",":=","a*b","ie",-8.01806655964454e-05,0.651660464706102,-0.000428278801210201,0.00026791747001731,0.684473756656851,FALSE,"Shape"
"55","heart_texture_ClusterProminence_glcm_MYO_ES","te",":=","c+a*b","te",-0.0385778126392516,0.00597321777230708,-0.0660802875088211,-0.011075337769682,0.0108036029107977,TRUE,"Shape"
"56","heart_texture_ClusterProminence_glcm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.00207841399268098,0.65582616720587,-0.00706174969207193,0.0112185776774339,0.688241229309603,FALSE,"Shape"
"57","heart_texture_ClusterShade_glcm_MYO_ED","heart_texture_ClusterShade_glcm_MYO_ED","~","cardio_latent_gvrf","a",-0.0515136053216876,0.000289189093657827,-0.0793675308151482,-0.023659679828227,0.00117957403896795,TRUE,"Shape"
"58","heart_texture_ClusterShade_glcm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0379360583219713,0.00690954060501192,-0.0654623628036004,-0.0104097538403422,0.0120461052483272,TRUE,"Shape"
"59","heart_texture_ClusterShade_glcm_MYO_ED","cog_latent_g","~","heart_texture_ClusterShade_glcm_MYO_ED","b",0.0124575023068197,0.286762914503183,-0.010463183936672,0.0353781885503114,0.328320756229451,FALSE,"Shape"
"60","heart_texture_ClusterShade_glcm_MYO_ED","de",":=","c","de",-0.0379360583219713,0.00690954060501192,-0.0654623628036004,-0.0104097538403422,0.0120461052483272,TRUE,"Shape"
"61","heart_texture_ClusterShade_glcm_MYO_ED","ie",":=","a*b","ie",-0.000641730857127523,0.306800297908186,-0.00187247430845401,0.000589012594198967,0.349077085371133,FALSE,"Shape"
"62","heart_texture_ClusterShade_glcm_MYO_ED","te",":=","c+a*b","te",-0.0385777891790988,0.00597324849994507,-0.0660802641901718,-0.0110753141680258,0.0108036029107977,TRUE,"Shape"
"63","heart_texture_ClusterShade_glcm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",0.0166347235231201,0.337629554263998,-0.0173676101269583,0.0506370571731985,0.381435389444048,FALSE,"Shape"
"64","heart_texture_ClusterShade_glcm_MYO_ES","heart_texture_ClusterShade_glcm_MYO_ES","~","cardio_latent_gvrf","a",0.00270238562318149,0.850681204390406,-0.0254335897360814,0.0308383609824443,0.869325270322469,FALSE,"Shape"
"65","heart_texture_ClusterShade_glcm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0385880442543193,0.00595967180895318,-0.0660903703449869,-0.0110857181636516,0.0108036029107977,TRUE,"Shape"
"66","heart_texture_ClusterShade_glcm_MYO_ES","cog_latent_g","~","heart_texture_ClusterShade_glcm_MYO_ES","b",0.00379080392946208,0.743705039112497,-0.0189338305180628,0.026515438376987,0.771610202011134,FALSE,"Shape"
"67","heart_texture_ClusterShade_glcm_MYO_ES","de",":=","c","de",-0.0385880442543193,0.00595967180895318,-0.0660903703449869,-0.0110857181636516,0.0108036029107977,TRUE,"Shape"
"68","heart_texture_ClusterShade_glcm_MYO_ES","ie",":=","a*b","ie",1.02442140392782e-05,NA,1.02442140392782e-05,1.02442140392782e-05,NA,FALSE,"Shape"
"69","heart_texture_ClusterShade_glcm_MYO_ES","te",":=","c+a*b","te",-0.03857780004028,0.00597323419015661,-0.0660802749397271,-0.0110753251408329,0.0108036029107977,TRUE,"Shape"
"70","heart_texture_ClusterShade_glcm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",-0.000265546869665506,0.870660116284484,-0.00346209594550001,0.002931002206169,0.887073588913668,FALSE,"Shape"
"71","heart_texture_ClusterTendency_glcm_MYO_ED","heart_texture_ClusterTendency_glcm_MYO_ED","~","cardio_latent_gvrf","a",-0.206053064113985,0,-0.232325870384088,-0.179780257843882,0,TRUE,"Global Variance"
"72","heart_texture_ClusterTendency_glcm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.038870780428909,0.0063898125602373,-0.0668074062060105,-0.0109341546518075,0.0113395330360032,TRUE,"Global Variance"
"73","heart_texture_ClusterTendency_glcm_MYO_ED","cog_latent_g","~","heart_texture_ClusterTendency_glcm_MYO_ED","b",-0.0014219462741404,0.90685425503329,-0.0252406573782301,0.0223967648299493,0.918920352478695,FALSE,"Global Variance"
"74","heart_texture_ClusterTendency_glcm_MYO_ED","de",":=","c","de",-0.038870780428909,0.0063898125602373,-0.0668074062060105,-0.0109341546518075,0.0113395330360032,TRUE,"Global Variance"
"75","heart_texture_ClusterTendency_glcm_MYO_ED","ie",":=","a*b","ie",0.000292996386792093,0.906857014985429,-0.00461506811316918,0.00520106088675337,0.918920352478695,FALSE,"Global Variance"
"76","heart_texture_ClusterTendency_glcm_MYO_ED","te",":=","c+a*b","te",-0.0385777840421169,0.00597325506019564,-0.0660802589919128,-0.0110753090923209,0.0108036029107977,TRUE,"Global Variance"
"77","heart_texture_ClusterTendency_glcm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",-0.00759495118932228,0.906941155284902,-0.134935663094614,0.119745760715969,0.918920352478695,FALSE,"Global Variance"
"78","heart_texture_ClusterTendency_glcm_MYO_ES","heart_texture_ClusterTendency_glcm_MYO_ES","~","cardio_latent_gvrf","a",-0.169796859051641,0,-0.197067622463674,-0.142526095639608,0,TRUE,"Global Intensity"
"79","heart_texture_ClusterTendency_glcm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0361139483805539,0.0108368755937904,-0.0638943208737826,-0.00833357588732513,0.0176523126065447,TRUE,"Global Intensity"
"80","heart_texture_ClusterTendency_glcm_MYO_ES","cog_latent_g","~","heart_texture_ClusterTendency_glcm_MYO_ES","b",0.0145105432285012,0.218197764127789,-0.00858646324866776,0.0376075497056701,0.258919302942057,FALSE,"Global Intensity"
"81","heart_texture_ClusterTendency_glcm_MYO_ES","de",":=","c","de",-0.0361139483805539,0.0108368755937904,-0.0638943208737826,-0.00833357588732513,0.0176523126065447,TRUE,"Global Intensity"
"82","heart_texture_ClusterTendency_glcm_MYO_ES","ie",":=","a*b","ie",-0.00246384466333256,0.220577586280497,-0.00640594389267678,0.00147825456601165,0.261423658304158,FALSE,"Global Intensity"
"83","heart_texture_ClusterTendency_glcm_MYO_ES","te",":=","c+a*b","te",-0.0385777930438864,0.00597324338305927,-0.0660802680015386,-0.0110753180862343,0.0108036029107977,TRUE,"Global Intensity"
"84","heart_texture_ClusterTendency_glcm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.0638669158842153,0.263019121190324,-0.0479696571938305,0.175703488962261,0.304359839508803,FALSE,"Global Intensity"
"85","heart_texture_Coarseness_ngtdm_MYO_ED","heart_texture_Coarseness_ngtdm_MYO_ED","~","cardio_latent_gvrf","a",-0.125660551359808,0,-0.147261860487059,-0.104059242232556,0,TRUE,"Shape"
"86","heart_texture_Coarseness_ngtdm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0502675907878507,0.000368168245362011,-0.0779276664031061,-0.0226075151725953,0.00147121769371408,TRUE,"Shape"
"87","heart_texture_Coarseness_ngtdm_MYO_ED","cog_latent_g","~","heart_texture_Coarseness_ngtdm_MYO_ED","b",-0.093026762869431,4.45834702489378e-10,-0.122259884348384,-0.0637936413904785,3.52224226750745e-09,TRUE,"Shape"
"88","heart_texture_Coarseness_ngtdm_MYO_ED","de",":=","c","de",-0.0502675907878507,0.000368168245362011,-0.0779276664031061,-0.0226075151725953,0.00147121769371408,TRUE,"Shape"
"89","heart_texture_Coarseness_ngtdm_MYO_ED","ie",":=","a*b","ie",0.0116897943133908,4.57072337756159e-08,0.00749909922788383,0.0158804893988977,3.1143782784646e-07,TRUE,"Shape"
"90","heart_texture_Coarseness_ngtdm_MYO_ED","te",":=","c+a*b","te",-0.03857779647446,0.00597323895709012,-0.0660802714483792,-0.0110753215005407,0.0108036029107977,TRUE,"Shape"
"91","heart_texture_Coarseness_ngtdm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",-0.303018714952521,0.0155582856240175,-0.548524020391675,-0.0575134095133679,0.0243565524778892,TRUE,"Shape"
"92","heart_texture_Coarseness_ngtdm_MYO_ES","heart_texture_Coarseness_ngtdm_MYO_ES","~","cardio_latent_gvrf","a",-0.193388605003266,0,-0.216251057097534,-0.170526152908997,0,TRUE,"Shape"
"93","heart_texture_Coarseness_ngtdm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.048412466118222,0.000693902985466455,-0.0763863272997442,-0.0204386049366998,0.00253083021386385,TRUE,"Shape"
"94","heart_texture_Coarseness_ngtdm_MYO_ES","cog_latent_g","~","heart_texture_Coarseness_ngtdm_MYO_ES","b",-0.0508544955785983,0.000280012435859511,-0.0782890208036342,-0.0234199703535624,0.00115003380392732,TRUE,"Shape"
"95","heart_texture_Coarseness_ngtdm_MYO_ES","de",":=","c","de",-0.048412466118222,0.000693902985466455,-0.0763863272997442,-0.0204386049366998,0.00253083021386385,TRUE,"Shape"
"96","heart_texture_Coarseness_ngtdm_MYO_ES","ie",":=","a*b","ie",0.00983467995808987,0.000389075469278133,0.00440092575568921,0.0152684341604905,0.00153425244565342,TRUE,"Shape"
"97","heart_texture_Coarseness_ngtdm_MYO_ES","te",":=","c+a*b","te",-0.0385777861601322,0.00597325223236633,-0.0660802610676842,-0.0110753112525801,0.0108036029107977,TRUE,"Shape"
"98","heart_texture_Coarseness_ngtdm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",-0.254931164719178,0.0306756995236124,-0.48611908970876,-0.0237432397295955,0.0442907185592898,TRUE,"Shape"
"99","heart_texture_Complexity_ngtdm_MYO_ED","heart_texture_Complexity_ngtdm_MYO_ED","~","cardio_latent_gvrf","a",-0.361764386571645,0,-0.38622689575353,-0.337301877389761,0,TRUE,"Global Intensity"
"100","heart_texture_Complexity_ngtdm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.025167890927077,0.087614683534188,-0.054046572726155,0.00371079087200107,0.113851211718196,FALSE,"Global Intensity"
"101","heart_texture_Complexity_ngtdm_MYO_ED","cog_latent_g","~","heart_texture_Complexity_ngtdm_MYO_ED","b",0.0370681218440844,0.00288311253681872,0.0126876478330437,0.0614485958551251,0.00840201178009181,TRUE,"Global Intensity"
